nodeId,x,y,z,phi_x,phi_y,phi_z
281,0.920317,-0.0823041,0.1,1.10773906568e-23,0,0
282,0.920317,-0.0823041,0.15,0.0534977545791,0.711359498772,-0.000915952524605
283,0.915316,-0.0571262,0.1,0,0,0
284,0.919709,-0.0586277,0.1,-5.53869637461e-24,0,0
285,0.919709,-0.0586277,0.15,0.0287652609623,0.0851452645166,-0.000204328748097
286,0.915316,-0.0571262,0.15,0.027859738306,0.0827560096499,-0.00022609776343
287,0.985031,-0.0874714,0.1,0,0,0
288,0.985031,-0.0874714,0.15,0.0109606732213,0.150437642369,0.000278360621177
289,0.466839,0.054298,0.1,1.08177686453e-26,0,0
290,0.474385,0.0531381,0.1,2.16355372906e-26,0,0
291,0.474385,0.0531381,0.15,-3.56540482929e-05,-0.000227400843081,8.74564601518e-07
292,0.466839,0.054298,0.15,-3.19678969959e-05,-0.000205905940047,6.41576784819e-07
293,0.571243,0.0357275,0.1,0,0,0
294,0.571243,0.0357275,0.15,-3.68920001167e-05,-0.000259238463498,8.12432759398e-07
295,0.576065,0.0347811,0.1,-3.46168471101e-25,0,0
296,0.576065,0.0347811,0.15,-3.00578050752e-05,-0.00022943576072,9.87321428087e-07
297,0.0159357,-0.0181008,0.1,0,0,0
298,0.012178,-0.0159818,0.1,0,0,0
299,0.012178,-0.0159818,0.15,0.000443954685846,-0.000299881261473,-3.19445765259e-05
300,0.0159357,-0.0181008,0.15,0.00010498741686,-0.000919245638621,-8.68285232787e-05
301,0.683825,-0.066686,0.1,0,0,0
302,0.683825,-0.066686,0.15,-0.0111764581896,-0.22574727633,0.0001897269324
303,0.705288,-0.0679205,0.1,2.7693481873e-24,0,0
304,0.705288,-0.0679205,0.15,0.00188008185511,0.00285910427179,6.75648943589e-05
305,0.764809,-0.0107888,0.1,-1.38467409365e-24,0,0
306,0.764809,-0.0107888,0.15,0.00441848729179,0.0151714252397,-4.26662280074e-05
307,0.771177,-0.0718751,0.1,0,0,0
308,0.771177,-0.0718751,0.15,0.0424178948192,0.64832360918,-0.000277587770966
309,0.851932,-0.0773221,0.1,0,0,0
310,0.851932,-0.0773221,0.15,0.0697999453638,0.9896476162,-0.000296875651501
311,0.844538,-0.0768092,0.1,-1.10773906568e-23,0,0
312,0.844538,-0.0768092,0.15,0.0692892908904,0.988379689882,-0.000139177904259
313,0.888251,-0.0799488,0.1,0,0,0
314,0.882905,-0.0795508,0.1,1.10773906568e-23,0,0
315,0.882905,-0.0795508,0.15,0.0670890898117,0.924732383392,3.07364422614e-05
316,0.888251,-0.0799488,0.15,0.0657243558185,0.902587666812,0.000224819165565
317,0.956402,-0.0713406,0.1,4.43095730893e-23,0,0
318,0.963844,-0.0740114,0.1,0,0,0
319,0.963844,-0.0740114,0.15,0.0323296206076,0.093560271464,-0.000342414911196
320,0.956402,-0.0713406,0.15,0.0329132600963,0.0954023793496,-0.000392652267375
