nodeId,x,y,z,phi_x,phi_y,phi_z
318,0.963844,-0.0740114,0.15,0,0.113343328732,0
319,0.956402,-0.0713406,0.15,0,0.136539307344,0
320,0.167598,0.0668111,0.1,0,0.502531733919,0
321,0.167598,0.0668111,0.15,0,0.502531733919,0
322,0.188577,0.0688433,0.1,0,0.558380321075,0
323,0.188577,0.0688433,0.15,0,0.558380321075,0
324,0.339238,0.0693046,0.1,0,0.875150903171,0
325,0.339238,0.0693046,0.15,0,0.875150903171,0
326,0.360611,0.0676031,0.1,0,0.905642673966,0
327,0.360611,0.0676031,0.15,0,0.905642673966,0
328,0.832853,-0.030647,0.1,0,0.501306272667,0
329,0.832853,-0.030647,0.15,0,0.501306272667,0
330,0.0185381,0.0259693,0.1,0,0.0582062417617,0
331,0.0185381,0.0259693,0.15,0,0.0582062417617,0
332,0.022097,0.0282351,0.1,0,0.0693640294389,0
333,0.0289023,0.0320577,0.1,0,0.0906745389659,0
334,0.0289023,0.0320577,0.15,0,0.0906745389659,0
335,0.022097,0.0282351,0.15,0,0.0693640294389,0
336,0.0327263,0.0340139,0.1,0,0.102631669907,0
337,0.0327263,0.0340139,0.15,0,0.102631669907,0
338,0.661477,0.0158711,0.1,0,0.874061853471,0
339,0.661477,0.0158711,0.15,0,0.874061853471,0
340,0.665966,0.0147919,0.1,0,0.867123909437,0
341,0.673555,0.0129674,0.1,0,0.855003305834,0
342,0.673555,0.0129674,0.15,0,0.855003305834,0
343,0.665966,0.0147919,0.15,0,0.867123909437,0
344,0.0756001,-0.0343525,0.1,0,0.235278127508,0
345,0.0704187,-0.0335129,0.1,0,0.219426758424,0
346,0.0704187,-0.0335129,0.15,0,0.219426758424,0
347,0.0756001,-0.0343525,0.15,0,0.235278127508,0
348,0.0609081,-0.0318034,0.1,0,0.190182896179,0
349,0.0533366,-0.0302848,0.1,0,0.166778865527,0
350,0.0533366,-0.0302848,0.15,0,0.166778865527,0
351,0.0609081,-0.0318034,0.15,0,0.190182896179,0
352,0.0654274,-0.0326129,0.1,0,0.204101930981,0
353,0.0654274,-0.0326129,0.15,0,0.204101930981,0
354,0.555887,-0.060226,0.1,0,0.984626405669,0
355,0.555887,-0.060226,0.15,0,0.984626405669,0
356,0.597632,-0.0622251,0.1,0,0.953329045495,0
